trust_code,trust_name,available_beds,occupied_beds,ae_attendances,ae_within_4h,emergency_admissions,rtt_total_waiting,rtt_over_18_weeks,provider_type_source,backlog_maintenance_cost,floor_area_m2,provider_group,provider_type_inference_source,is_acute_general,flag_specialist,flag_mental_health,flag_community,flag_ambulance,flag_non_acute,bed_occupancy_pressure,ae_delay_burden,emergency_admissions_intensity,waiting_list_burden,estates_burden,resource_capacity_strain,raw_components_available,primary_acute_eligible,rvpi_standardisation_sample,bed_occupancy_pressure_z,bed_occupancy_pressure_pct,ae_delay_burden_z,ae_delay_burden_pct,emergency_admissions_intensity_z,emergency_admissions_intensity_pct,waiting_list_burden_z,waiting_list_burden_pct,estates_burden_z,estates_burden_pct,resource_capacity_strain_z,resource_capacity_strain_pct,components_available,rvpi_z,rvpi_percentile,rvpi_rank,cluster
RD8,MILTON KEYNES UNIVERSITY HOSPITAL NHS FOUNDATION TRUST,572.0,493.18888888888887,15047.0,11939.0,3057.0,66896.0,25048.0,ACUTE - TEACHING,34013060.0,72295.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8622183372183372,0.20655280122283515,5.344405594405594,0.37443195407797175,470.47596652603914,26.305944055944057,6,True,primary_acute_trusts,-1.4690683566255427,7.894736842105263,-0.6820996457423579,26.31578947368421,-0.14942033332103316,48.24561403508772,0.5394793419889182,69.91150442477876,-0.43229978641410993,37.16814159292036,0.5024698901435306,74.56140350877193,6,-0.2818231483284325,21.929824561403507,90,2
RDE,EAST SUFFOLK AND NORTH ESSEX NHS FOUNDATION TRUST,1233.2888888888888,1182.1,25184.0,19320.0,5571.0,177184.0,70626.0,ACUTE - LARGE,122441923.0,215900.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.958493999783776,0.23284625158831007,4.517189808641754,0.39860258262597076,567.1233117183881,20.420195322353962,6,True,primary_acute_trusts,0.5953475147836279,67.54385964912281,-0.33366125378586386,43.859649122807014,-0.5760341507342275,28.947368421052634,0.9773543266039484,89.38053097345133,-0.2824036548653387,51.32743362831859,-0.38126101897445097,40.35087719298245,6,-0.00010970616205078591,48.24561403508772,60,3
RDU,FRIMLEY HEALTH NHS FOUNDATION TRUST,1389.5555555555557,1240.1555555555556,36352.0,28553.0,7106.0,133666.0,51912.0,ACUTE - LARGE,104865028.0,171058.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8924836078682232,0.21454115316901412,5.113865344634575,0.3883710143192734,613.0378468121924,26.16088277626739,6,True,primary_acute_trusts,-0.8200974389790296,19.298245614035086,-0.576238738641174,31.57894736842105,-0.2683151340668739,42.98245614035088,0.7919992868710809,85.84070796460178,-0.21119206412040845,54.86725663716814,0.480689290534365,72.80701754385966,6,-0.10052579973367337,40.35087719298245,69,2
REF,ROYAL CORNWALL HOSPITALS NHS TRUST,673.4222222222222,671.0444444444445,19564.0,15572.0,3870.0,83724.0,22064.0,ACUTE - LARGE,55208025.0,115328.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9964691129883845,0.20404825189122877,5.746766103484688,0.26353255936171227,478.704434309101,29.05161034846885,6,True,primary_acute_trusts,1.4096387315786032,97.36842105263158,-0.715289703705482,24.561403508771928,0.05808604616137343,61.40350877192983,-1.4695735321953722,9.734513274336283,-0.41953776499696804,38.93805309734513,0.9147250302550755,82.45614035087719,6,-0.03699186548379502,44.73684210526316,64,1
REM,LIVERPOOL UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1533.6333333333334,1477.4222222222222,27225.0,19069.0,8146.0,121300.0,45870.0,ACUTE - TEACHING,59304977.0,297359.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9633477508023792,0.29957759412304863,5.311569475537395,0.3781533388293487,199.43898452712043,17.75196157273577,6,True,primary_acute_trusts,0.6994253302114067,71.9298245614035,0.5506563752322519,71.9298245614035,-0.1663546596001924,47.368421052631575,0.6068959293366516,72.56637168141593,-0.8526672059995588,9.734513274336283,-0.7818898504147409,21.929824561403507,6,0.009344319794303021,50.0,58,3
RF4,"BARKING, HAVERING AND REDBRIDGE UNIVERSITY HOSPITALS NHS TRUST",896.0,868.6444444444444,31214.0,24448.0,5886.0,137750.0,46822.0,ACUTE - TEACHING,57738651.0,155255.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.969469246031746,0.2167617094893317,6.569196428571429,0.33990562613430125,371.8955975652958,34.83705357142857,6,True,primary_acute_trusts,0.8306870797700835,78.94736842105263,-0.546812130008773,33.33333333333333,0.4822318936897169,76.31578947368422,-0.08599944053946498,38.93805309734513,-0.5851939598076673,28.31858407079646,1.783395310027289,93.85964912280701,6,0.31305145885519736,78.94736842105263,25,4
RFF,BARNSLEY HOSPITAL NHS FOUNDATION TRUST,476.74444444444447,436.44444444444446,9461.0,7618.0,3924.0,42988.0,12462.0,ACUTE - SMALL,23281530.0,72369.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9154683384995456,0.1947997040481979,8.230824807141026,0.28989485437796597,321.70584089872733,19.84501363413895,6,True,primary_acute_trusts,-0.32724138947519554,32.45614035087719,-0.8378506112153536,14.912280701754385,1.3391710840475357,89.47368421052632,-0.9919943289183185,15.929203539823009,-0.6630362466570359,20.353982300884958,-0.4676231555932561,37.719298245614034,6,-0.3247624413019374,17.543859649122805,95,4
RFR,THE ROTHERHAM NHS FOUNDATION TRUST,475.6333333333333,439.05555555555554,9778.0,6752.0,2218.0,56548.0,17376.0,ACUTE - SMALL,19042226.0,84790.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9230966897937253,0.30947023931274287,4.6632560095311515,0.3072787720166938,224.58103549946927,20.557852687644544,6,True,primary_acute_trusts,-0.16366848782224386,38.59649122807017,0.6817528016875383,73.68421052631578,-0.5007045201482629,31.57894736842105,-0.677067364835001,19.469026548672566,-0.8136728997156499,13.274336283185843,-0.36059209916807844,42.98245614035088,6,-0.30565876166694966,19.298245614035086,93,3
RFS,CHESTERFIELD ROYAL HOSPITAL NHS FOUNDATION TRUST,555.1888888888889,506.5444444444444,12851.0,9533.0,2386.0,54076.0,20632.0,ACUTE - SMALL,6322998.0,102008.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9123821722336742,0.25819002412263636,4.297636440050433,0.3815370959390487,61.98531487726453,23.14707707086677,6,True,primary_acute_trusts,-0.3934173102770063,31.57894736842105,0.002192094680230704,59.64912280701754,-0.6892627693275982,21.929824561403507,0.6681960560341658,79.64601769911505,-1.06585229977208,3.5398230088495577,0.028173667375223865,59.64912280701754,6,-0.24166176021451072,28.07017543859649,83,2
RGN,NORTH WEST ANGLIA NHS FOUNDATION TRUST,999.7777777777778,879.5,21625.0,15608.0,5646.0,158368.0,61212.0,ACUTE - LARGE,70368955.0,161862.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8796954878861969,0.27824277456647395,5.6472549455434535,0.3865174782784401,434.7466051327674,21.629806623694154,6,True,primary_acute_trusts,-1.0943100193228499,11.403508771929824,0.2679293038268187,64.91228070175438,0.00676590008205615,57.01754385964912,0.7584206373232815,83.1858407079646,-0.4877145838397451,34.51327433628318,-0.1996408133900513,48.24561403508772,6,-0.124758262553415,38.59649122807017,71,2
RGR,WEST SUFFOLK NHS FOUNDATION TRUST,485.8444444444444,448.03333333333336,9239.0,7228.0,2285.0,58260.0,19804.0,ACUTE - SMALL,111299238.0,64494.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9221744499839915,0.21766424937763829,4.703151443077346,0.3399244764847236,1725.7301144292492,19.01637469697663,6,True,primary_acute_trusts,-0.1834438541996584,36.84210526315789,-0.5348517542122564,35.08771929824561,-0.4801295462473717,32.45614035087719,-0.08565794768648465,39.823008849557525,1.5145487328780243,92.92035398230088,-0.5920412839258162,31.57894736842105,6,-0.060262608898927206,41.228070175438596,68,2
RGT,CAMBRIDGE UNIVERSITY HOSPITALS NHS FOUNDATION TRUST,1067.588888888889,952.8777777777776,17967.0,12844.0,3475.0,116870.0,43326.0,ACUTE - TEACHING,238059284.0,243929.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8925512317475514,0.28513385651472145,3.254998282734719,0.3707196029776675,975.9367848841262,16.829511984430127,6,True,primary_acute_trusts,-0.8186473964028349,20.175438596491226,0.3592492895842076,66.66666666666666,-1.226974757091939,9.649122807017543,0.47222640821836087,66.3716814159292,0.35164954163583856,75.22123893805309,-0.9203934206804074,16.666666666666664,6,-0.2971483891227957,20.175438596491226,92,2
RH5,SOMERSET NHS FOUNDATION TRUST,1144.0666666666666,1015.1888888888888,22545.0,16418.0,4300.0,104604.0,36186.0,ACUTE - MULTI-SERVICE,184634661.0,204563.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8873511644620554,0.27176757595919276,3.7585222306392403,0.3459332339107491,902.5809212809746,19.706019462735274,6,True,primary_acute_trusts,-0.930151188228487,16.666666666666664,0.18212056594879036,61.40350877192983,-0.9672961130533011,14.035087719298245,0.023196671474594935,43.36283185840708,0.2378775579497083,71.68141592920354,-0.4884927935979605,36.84210526315789,6,-0.32379088325110916,18.421052631578945,94,2
RH8,ROYAL DEVON UNIVERSITY HEALTHCARE NHS FOUNDATION TRUST,1100.6333333333334,1041.8333333333333,19576.0,13786.0,5589.0,141450.0,52674.0,ACUTE - LARGE,168157279.0,240867.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.9465762136951451,0.29577033101757255,5.077985402344105,0.3723860021208908,698.1333225389945,17.78612314122172,6,True,primary_acute_trusts,0.3397972947401545,61.40350877192983,0.5002028738549932,70.17543859649122,-0.28681922866048515,41.228070175438596,0.5024148866748639,67.2566371681416,-0.07921241586039814,62.83185840707964,-0.7767605736920207,22.807017543859647,6,0.03327047284285126,51.75438596491229,56,3
RHM,UNIVERSITY HOSPITAL SOUTHAMPTON NHS FOUNDATION TRUST,1228.9333333333334,1045.7555555555557,13305.0,9644.0,5516.0,119366.0,43564.0,ACUTE - TEACHING,164863046.0,192190.0,acute_general,eric_trust_type,True,False,False,False,False,False,0.8509457162489603,0.2751597143930853,4.488445264185743,0.3649615468391334,857.8128206462355,10.826461972442226,6,True,primary_acute_trusts,-1.7107844562238583,6.140350877192982,0.2270728732637448,62.28070175438597,-0.5908583599082082,28.07017543859649,0.36791349231440845,59.29203539823009,0.16844404077882258,69.02654867256636,-1.8217368324877392,1.7543859649122806,6,-0.5599915403771383,7.017543859649122,107,2
