,count,mean,std,min,25%,50%,75%,max
bed_occupancy_pressure,149.0,0.8969342003690439,0.12059107652134331,0.018488419341731004,0.8852338244714926,0.9264548790116578,0.9592967003636605,0.9990954702847855
ae_delay_burden,141.0,0.22245755545593823,0.10783352788297179,0.0037464876678113823,0.18670349181298085,0.22996121525533286,0.29577033101757255,0.4918942926937597
emergency_admissions_intensity,130.0,5.515480107738771,3.0094943193560164,0.0,4.295284701935246,5.349080146858746,6.472718537335753,27.40449438202247
waiting_list_burden,150.0,0.31480877365841614,0.11078174458338037,0.0,0.28499606774369424,0.3466053951758261,0.37894442314796917,0.6275510204081632
estates_burden,205.0,587.4179779545382,572.953485116081,0.0,227.32646447488992,431.01558985422184,743.0298180592991,4457.1074966813385
resource_capacity_strain,130.0,27.15996335512354,54.90579587115616,0.0,17.59079362349921,21.727971968267653,27.017592026096317,638.6966292134831
rvpi_z,130.0,0.08636703876149189,0.44530656159251025,-2.2628072785928524,-0.047913005882242635,0.12445789494189774,0.33600584447935833,1.5149674404064373
rvpi_percentile,130.0,50.38461538461539,28.978329657583608,0.7692307692307693,25.576923076923077,50.38461538461539,75.1923076923077,100.0
